havenot2	ginicnty	income_i	income_cnty	black_cnty	perc_bush04	pop_cnty	educ_i	age_i	gender_i	white	unemp_i	union_i	partyid_i	ideo_i	attend_i	fips
0	0.609375	0.625	0.230379119515419	0.7054448127746582	0.35064932703971863	0.09444628655910492	0.8333333134651184	24	0	1	0	0	0.75	0.5	0.4000000059604645	47157
0	0.609375	1	0.230379119515419	0.7054448127746582	0.35064932703971863	0.09444628655910492	1	48	1	1	0	1	0.75	0.5	0.20000000298023224	47157
0	0.609375	0.5	0.230379119515419	0.7054448127746582	0.35064932703971863	0.09444628655910492	0.8333333134651184	30	1	0	0	0	0.75	0.75	1	47157
1	0.609375	0	0.230379119515419	0.7054448127746582	0.35064932703971863	0.09444628655910492	0.6666666865348816	34	0	0	0	0	0	0.75	0.6000000238418579	47157
0	0.609375	0.375	0.230379119515419	0.7054448127746582	0.35064932703971863	0.09444628655910492	0.3333333432674408	56	0	1	0	0	0.75	1	1	47157
0	0.4609375298023224	0.5	0.17881692945957184	0.02623377926647663	0.6883116960525513	0.015848901122808456	0.8333333134651184	60	0	1	0	0	0.75	0.75	0.6000000238418579	47163
0	0.2851562201976776	1	0.3412682116031647	0.09217888861894608	0.6493505835533142	0.015826046466827393	0.1666666716337204	60	0	0	0	1	0	0.25	0.6000000238418579	47165
1	0.4648437201976776	0.625	0.19292376935482025	0.05330009013414383	0.6623376607894897	0.012154456228017807	0.6666666865348816	42	0	1	0	0	0.25	0.5	0.800000011920929	47179
1	0.5312499403953552	0.625	0.09629356116056442	0.10269717872142792	0.5584415197372437	0.0034212078899145126	0.8333333134651184	63	1	1	0	0	0.5	0.5	0.6000000238418579	47183
0	0.3437500298023224	0.625	0.11265923082828522	0.02121291309595108	0.5194805264472961	0.002488859463483095	0.6666666865348816	43	0	1	0	0	0	0.5	1	47185
0	0.390625	0.6030154824256897	0.6987283229827881	0.059004344046115875	0.7402597665786743	0.017739323899149895	0.8333333134651184	46	0	1	1	0	1	0.75	0.800000011920929	47187
	0.390625	0.586670994758606	0.6987283229827881	0.059004344046115875	0.7402597665786743	0.017739323899149895	0.6666666865348816	60	1	1	0	0	1	0.75	0.20000000298023224	47187
0	0.390625	0.875	0.6987283229827881	0.059004344046115875	0.7402597665786743	0.017739323899149895	0.8333333134651184	44	1	1	0	0	1	1	0.800000011920929	47187
1	0.24218754470348358	0.375	0.40384218096733093	0.08953007310628891	0.6493505835533142	0.011108549311757088	0.3333333432674408	52	0	1	1	0	0	0.25	0.4000000059604645	47189
	0.3242187798023224	0	0.2728733718395233	0.28673142194747925	0.6493505835533142	0.03008205257356167	0.1666666716337204	39	0	0	0	0	0.25	0	0.4000000059604645	48027
0	0.4921874701976776	0.125	0.25582355260849	0.10008417814970016	0.5194805264472961	0.1689927726984024	1	70	0	1	0	0	0	0.25	1	48029
0	0.4921874701976776	0.75	0.25582355260849	0.10008417814970016	0.5194805264472961	0.1689927726984024	0.8333333134651184	48	1	0	0	0	0.25	0.25	0.20000000298023224	48029
	0.4921874701976776	0.375	0.25582355260849	0.10008417814970016	0.5194805264472961	0.1689927726984024	0.6666666865348816	58	0	1	0	0	0.25	0.25	0.800000011920929	48029
1	0.3124999701976776	0.5	0.45736998319625854	0.16062073409557343	0.6883116960525513	0.03067987598478794	0.6666666865348816	40	1	0	0	0	0.25	0.75	1	48039
	0.3124999701976776	0.375	0.45736998319625854	0.16062073409557343	0.6883116960525513	0.03067987598478794	0.3333333432674408	71	1	1	0	0	0.75	0.75	0.6000000238418579	48039
0	0.7499999403953552	0.625	0.15645667910575867	0.1488407850265503	0.7012986540794373	0.01888372376561165	1	65	1	1	1	0	0.75	0.75	0.800000011920929	48041
0	0.390625	0.625	0.2681928277015686	0.025717034935951233	0.7532467842102051	0.004206073936074972	0.8333333134651184	69	1	1	0	0	0	0.75	0.800000011920929	48053
1	0.2890625298023224	0.375	0.19659437239170074	0.09536287188529968	0.5324675440788269	0.0037142259534448385	0.3333333432674408	25	0	0	1	0	0	0.5	0.4000000059604645	48055
1	0.3515625298023224	0.875	0.22919540107250214	0.007027989253401756	0.8441558480262756	0.0012587782694026828	0.6666666865348816	38	1	1	0	0	1	1	0.20000000298023224	48059
1	0.3242187798023224	0.25	0.6191479563713074	0.10972490906715393	0.7272726893424988	0.07559321075677872	0.3333333432674408	53	0	1	1	0	1	0.75	0.800000011920929	48085
0	0.3242187798023224	0.5	0.6191479563713074	0.10972490906715393	0.7272726893424988	0.07559321075677872	0.8333333134651184	80	0	1	1	0	0.5	0.5	1	48085
0	0.3242187798023224	1	0.6191479563713074	0.10972490906715393	0.7272726893424988	0.07559321075677872	0.8333333134651184	34	0	1	0	0	0.25	0.75	0	48085
0	0.3242187798023224	0.875	0.6191479563713074	0.10972490906715393	0.7272726893424988	0.07559321075677872	0.8333333134651184	31	1	0	0	0	0.25	0.5	0.20000000298023224	48085
0	0.3242187798023224	0.75	0.6191479563713074	0.10972490906715393	0.7272726893424988	0.07559321075677872	0.8333333134651184	39	0	0	0	0	0	0	0	48085
0	0.58984375	0.375	0.26587969064712524	0.30077946186065674	0.45454543828964233	0.23775945603847504	0.8333333134651184	36	1	0	0	0	0.25	0	0.6000000238418579	48113
1	0.58984375	0.39081871509552	0.26587969064712524	0.30077946186065674	0.45454543828964233	0.23775945603847504	0.3333333432674408	18	1	0	1	0	0.25	0.75	0.6000000238418579	48113
0	0.58984375	0.875	0.26587969064712524	0.30077946186065674	0.45454543828964233	0.23775945603847504	0.8333333134651184	53	0	1	0	0	0.75	0.5	1	48113
0	0.58984375	0.25	0.26587969064712524	0.30077946186065674	0.45454543828964233	0.23775945603847504	0.3333333432674408	33	0	0	0	0	0.25	1	0.800000011920929	48113
0	0.28125	0.875	0.5118317008018494	0.10686159878969193	0.714285671710968	0.0642516016960144	0.8333333134651184	49	1	1	0	0	1	0.5	0.4000000059604645	48121
0	0.28125	0.875	0.5118317008018494	0.10686159878969193	0.714285671710968	0.0642516016960144	0.6666666865348816	62	1	0	0	0	0.75	0.75	0.6000000238418579	48121
0	0.28125	0.875	0.5118317008018494	0.10686159878969193	0.714285671710968	0.0642516016960144	0.8333333134651184	61	1	0	0	0	1	0.75	0.4000000059604645	48121
0	0.4609375298023224	0.625	0.1865382343530655	0.1447087973356247	0.7922077775001526	0.0019318279810249805	1	56	0	1	0	0	0.75	0.75	0.800000011920929	48123
0	0.4960938096046448	0.875	0.13946114480495453	0.03997734561562538	0.3636363744735718	0.07903020083904266	0.6666666865348816	70	0	1	1	0	0.75	0.75	0.800000011920929	48141
1	0.4960938096046448	0.7419160604476929	0.13946114480495453	0.03997734561562538	0.3636363744735718	0.07903020083904266	1	61	1	0	0	0	0.5	1	0.4000000059604645	48141
0	0.4960938096046448	0.25	0.13946114480495453	0.03997734561562538	0.3636363744735718	0.07903020083904266	0.3333333432674408	18	1	0	0	0	1	1	0.800000011920929	48141
1	0.3242187798023224	0.375	0.12759141623973846	0.027627145871520042	0.8311688303947449	0.0005558015545830131	0.3333333432674408	80	1	0	1	0	0.75	0.5	0.800000011920929	48153
0	0.4296874701976776	1	0.37820225954055786	0.19176019728183746	0.5584415197372437	0.029224932193756104	0.6666666865348816	46	1	1	0	0	0.75	1	0.6000000238418579	48167
0	0.3320311903953552	0.875	0.2539448142051697	0.07571300864219666	0.7012986540794373	0.012087120674550533	0.8333333134651184	67	1	1	1	0	1	0.75	1	48181
0	0.4765624403953552	0.48261559009552	0.21584874391555786	0.27380862832069397	0.7272726893424988	0.01212955079972744	0.6666666865348816	74	1	0	1	0	0.5	0.5	0.800000011920929	48183
0	0.4453125	0.375	0.17308297753334045	0.22987276315689087	0.6623376607894897	0.0025655217468738556	0.6666666865348816	38	1	1	1	0	0.75	0.75	0.6000000238418579	48185
0	0.57421875	1	0.30356308817863464	0.2604007124900818	0.5194805264472961	0.4048160910606384	0.6666666865348816	22	1	1	0	0	1	1	1	48201
0	0.57421875	0.375	0.30356308817863464	0.2604007124900818	0.5194805264472961	0.4048160910606384	0.6666666865348816	50	0	0	0	0	0.75	0.5	0.20000000298023224	48201
0	0.57421875	0.75	0.30356308817863464	0.2604007124900818	0.5194805264472961	0.4048160910606384	0.6666666865348816	61	1	1	0	0	0.25	0.25	0	48201
0	0.57421875	0.25	0.30356308817863464	0.2604007124900818	0.5194805264472961	0.4048160910606384	0.6666666865348816	21	1	0	0	0	0	0.5	0.800000011920929	48201
0	0.57421875	0.625	0.30356308817863464	0.2604007124900818	0.5194805264472961	0.4048160910606384	0.8333333134651184	71	1	1	1	0	1	0.75	0.800000011920929	48201
0	0.57421875	0	0.30356308817863464	0.2604007124900818	0.5194805264472961	0.4048160910606384	0.3333333432674408	50	0	1	1	0	1	1	0.4000000059604645	48201
1	0.57421875	0.625	0.30356308817863464	0.2604007124900818	0.5194805264472961	0.4048160910606384	0.6666666865348816	47	0	0	1	0	0	0.5	1	48201
0	0.57421875	0.625	0.30356308817863464	0.2604007124900818	0.5194805264472961	0.4048160910606384	0.6666666865348816	42	1	1	0	0	1	0.75	0.6000000238418579	48201
1	0.57421875	0.3646729588508606	0.30356308817863464	0.2604007124900818	0.5194805264472961	0.4048160910606384	0.3333333432674408	26	0	0	0	0	0	0.5	0.6000000238418579	48201
0	0.4765624403953552	0.625	0.17688389122486115	0.08860182017087936	0.714285671710968	0.007904311642050743	0.5	54	0	1	1	0	0	0.5	0.800000011920929	48213
0	0.5859375596046448	0.5235679745674133	0.09109172970056534	0.006469049956649542	0.3896103501319885	0.0754115954041481	0.6666666865348816	19	0	0	1	0	0.25	0.75	0.4000000059604645	48215
0	0.3945311903953552	0.375	0.15823768079280853	0.2268013060092926	0.6493505835533142	0.0034920284524559975	0.3333333432674408	69	0	1	0	0	0.75	0.5	1	48241
0	0.3945311903953552	0.75	0.15823768079280853	0.2268013060092926	0.6493505835533142	0.0034920284524559975	0.6666666865348816	55	0	1	0	0	0.75	0.75	1	48241
0	0.4648437201976776	0.6824629902839661	0.204185351729393	0.4648410379886627	0.4285714030265808	0.025435172021389008	1	97	0	1	1	0	1	0.75	0.800000011920929	48245
0	0.2773436903953552	0	0.3416808843612671	0.03689455986022949	0.7532467842102051	0.015008076094090939	0.6666666865348816	20	0	1	0	0	0.75	0.75	0.800000011920929	48251
1	0.2773436903953552	0.5	0.3416808843612671	0.03689455986022949	0.7532467842102051	0.015008076094090939	0.5	39	0	0	0	0	0.25	0.5	0.800000011920929	48251
0	0.22265619039535522	0.75	0.3807868957519531	0.1418098360300064	0.714285671710968	0.009964661672711372	0.3333333432674408	56	1	1	0	1	0.75	0.75	0.800000011920929	48257
0	0.4531250298023224	0.625	0.21264511346817017	0.02630576491355896	0.8181817531585693	0.004883632995188236	0.8333333134651184	50	0	1	0	0	0	0.5	0.20000000298023224	48265
1	0.5156250596046448	0.125	0.18658167123794556	0.20305880904197693	0.6623376607894897	0.0234097708016634	0.6666666865348816	28	0	0	0	0	0	0.5	0.20000000298023224	48309
0	0.6015625	0.75	0.34158313274383545	0.09015081077814102	0.8701298236846924	0.013418666087090969	0.6666666865348816	39	0	1	0	0	1	1	0.800000011920929	48329
0	0.4570312201976776	0.625	0.16880422830581665	0.12897293269634247	0.58441561460495	0.002434949856251478	0.3333333432674408	50	0	1	1	0	0.25	0.5	0.6000000238418579	48331
1	0.390625	0.25	0.0912654921412468	0.000841475382912904	0.8441558480262756	0.0003803391882684082	0.3333333432674408	63	1	1	1	0	0.75	0.75	0.4000000059604645	48333
0	0.3320311903953552	0.625	0.20623785257339478	0.0009697654750198126	0.7792207598686218	0.0019076403696089983	0.3333333432674408	50	0	1	1	1	1	0.75	0.800000011920929	48337
0	0.4687500596046448	0.875	0.45751115679740906	0.05703328549861908	0.8181817531585693	0.04371605068445206	0.8333333134651184	46	1	1	0	0	0.75	0.5	0.4000000059604645	48339
1	0.3437500298023224	0.625	0.28037747740745544	0.008401142433285713	1	0.0008995519019663334	0.3333333432674408	19	1	0	0	0	0.25	0.75	0.6000000238418579	48357
1	0.4257812798023224	0	0.15564219653606415	0.02965719625353813	0.8441558480262756	0.0009547938243485987	0.1666666716337204	69	0	1	1	0	0	0.25	0.20000000298023224	48399
0	0.41015625	0.625	0.3455035090446472	0.19871076941490173	0.6103895902633667	0.17854973673820496	0.3333333432674408	36	1	1	0	1	0.75	0.75	0.4000000059604645	48439
0	0.41015625	0.625	0.3455035090446472	0.19871076941490173	0.6103895902633667	0.17854973673820496	0.5	65	1	0	1	0	0.75	1	0.6000000238418579	48439
	0.41015625	0.125	0.3455035090446472	0.19871076941490173	0.6103895902633667	0.17854973673820496	1	76	0	0	1	0	0.25	0.25	1	48439
0	0.41015625	0.25	0.3455035090446472	0.19871076941490173	0.6103895902633667	0.17854973673820496	0.3333333432674408	21	1	0	0	0	1	0.5	1	48439
0	0.41015625	0.75	0.3455035090446472	0.19871076941490173	0.6103895902633667	0.17854973673820496	0.6666666865348816	19	1	1	1	0	1	0.75	0.6000000238418579	48439
0	0.41015625	0.625	0.3455035090446472	0.19871076941490173	0.6103895902633667	0.17854973673820496	0.6666666865348816	50	1	1	0	0	1	1	0.20000000298023224	48439
1	0.41015625	0.375	0.3455035090446472	0.19871076941490173	0.6103895902633667	0.17854973673820496	0.3333333432674408	37	1	1	0	0	0.25	0.75	0.20000000298023224	48439
0	0.41015625	0.75	0.3455035090446472	0.19871076941490173	0.6103895902633667	0.17854973673820496	1	58	1	1	0	0	0.25	0.5	0.4000000059604645	48439
0	0.3867188096046448	0.75	0.2053799331188202	0.10106279700994492	0.8051947355270386	0.01314952876418829	0.6666666865348816	67	1	1	1	0	0.25	0.5	1	48441
0	0.3867188096046448	0.75	0.2053799331188202	0.10106279700994492	0.8051947355270386	0.01314952876418829	0.6666666865348816	62	0	1	1	1	0.75	1	0.20000000298023224	48441
	0.80078125	0	0.17383229732513428	0.07622664421796799	0.8441558480262756	0.0011603881139308214	0.3333333432674408	24	0	0	1	0	0.5	0.5	0.6000000238418579	48445
1	0.3749999701976776	0.25	0.19446586072444916	0.05354861915111542	0.7792207598686218	0.010948357172310352	0.6666666865348816	42	0	0	0	0	0	0.25	0.800000011920929	48451
	0.5390624403953552	1	0.3321242928504944	0.11738582700490952	0.35064932703971863	0.10028984397649765	0.6666666865348816	76	1	0	1	0	0.5	0.5	0.4000000059604645	48453
0	0.5390624403953552	0.75	0.3321242928504944	0.11738582700490952	0.35064932703971863	0.10028984397649765	1	57	0	0	0	0	0	0.25	0.6000000238418579	48453
1	0.609375	0.625	0.12592986226081848	0.011733755469322205	0.5974025726318359	0.00257341330870986	0.5	71	1	1	0	0	0.25	0.5	1	48463
0	0.4375	1	0.2588208317756653	0.3388720750808716	0.5194805264472961	0.004064228385686874	1	54	0	1	0	0	0.25	0.25	1	48473
0	0.4531250298023224	0.5	0.14327292144298553	0.0053382813930511475	0.3636363744735718	0.024512456730008125	0.8333333134651184	27	0	0	0	0	0.25	0.5	0.800000011920929	48479
0	0.4531250298023224	0.875	0.14327292144298553	0.0053382813930511475	0.3636363744735718	0.024512456730008125	0.8333333134651184	50	1	0	0	0	0.25	0.75	0.800000011920929	48479
	0.4843749701976776	0.625	0.21154828369617462	0.14596596360206604	0.7272726893424988	0.013303160667419434	0.6666666865348816	37	1	1	0	0	1	0.75	0.4000000059604645	48485
0	0.4843749701976776	0.5	0.21154828369617462	0.14596596360206604	0.7272726893424988	0.013303160667419434	0.8333333134651184	52	0	1	0	0	0.75	0.25	1	48485
0	0.0898437649011612	0.875	0.4918280243873596	0.08272907137870789	0.6493505835533142	0.0400262176990509	0.8333333134651184	36	0	1	1	0	0.25	0.5	0	48491
0	0.0898437649011612	0.5	0.4918280243873596	0.08272907137870789	0.6493505835533142	0.0400262176990509	0.3333333432674408	65	1	1	0	0	0.75	0.75	0.800000011920929	48491
1	0.2968750298023224	0.125	0.3748031556606293	0.02026633732020855	0.58441561460495	0.1023850366473198	0.3333333432674408	19	0	1	0	0	0.75	0.75	0	49035
0	0.2968750298023224	0.75	0.3748031556606293	0.02026633732020855	0.58441561460495	0.1023850366473198	1	62	1	1	0	0	0.5	0.75	0.800000011920929	49035
0	0.2968750298023224	0.75	0.3748031556606293	0.02026633732020855	0.58441561460495	0.1023850366473198	1	30	0	1	0	0	1	0.75	0.6000000238418579	49035
0	0.2968750298023224	0.25	0.3748031556606293	0.02026633732020855	0.58441561460495	0.1023850366473198	0.3333333432674408	27	1	1	0	0	0.25	0.5	0	49035
	0.2968750298023224	0.25	0.3748031556606293	0.02026633732020855	0.58441561460495	0.1023850366473198	0.3333333432674408	28	0	0	0	0	0.75	0	0.4000000059604645	49035
0	0.2968750298023224	0.625	0.3748031556606293	0.02026633732020855	0.58441561460495	0.1023850366473198	0.6666666865348816	61	0	1	0	0	1	0.75	0.800000011920929	49035
0	0.2968750298023224	1	0.3748031556606293	0.02026633732020855	0.58441561460495	0.1023850366473198	0.8333333134651184	48	0	1	1	0	0.75	0.75	1	49035
0	0.3828125	0.5	0.6078212261199951	0.005592574831098318	0.48051944375038147	0.0034968452528119087	1	44	1	1	0	0	0.25	0.25	0.4000000059604645	49043
0	0	0.375	0.4028865396976471	0.011530664749443531	0.7532467842102051	0.005557195283472538	0.8333333134651184	27	0	1	1	0	0.5	0.75	0.800000011920929	49045
0	0	0.625	0.4028865396976471	0.011530664749443531	0.7532467842102051	0.005557195283472538	0.6666666865348816	49	1	1	1	1	1	1	1	49045
0	0.2773436903953552	0.75	0.36310720443725586	0.00731255067512393	0.9220778942108154	0.04969632253050804	0.3333333432674408	48	1	1	0	0	0.75	0.5	0.4000000059604645	49049
0	0.2773436903953552	0.75	0.36310720443725586	0.00731255067512393	0.9220778942108154	0.04969632253050804	0.3333333432674408	40	0	1	1	0	0.75	0.75	0.800000011920929	49049
0	0.2773436903953552	0.25	0.36310720443725586	0.00731255067512393	0.9220778942108154	0.04969632253050804	0.1666666716337204	88	0	1	1	0	0	0	0.20000000298023224	49049
0	0.21875	0.875	0.35086822509765625	0.012576152570545673	0.29870128631591797	0.0036552944220602512	0.6666666865348816	52	1	1	0	0	0	0.25	0.20000000298023224	50001
1	0.36328125	0.27618077397346497	0.20867043733596802	0.012427950277924538	0.4285714030265808	0.003078585024923086	0	66	1	1	1	0	0.5	0.5	0	50005
0	0.35546875	0.6030154824256897	0.39515435695648193	0.022776806727051735	0.2467532455921173	0.01573759689927101	0.8333333134651184	50	0	1	0	1	0.75	0.75	0.800000011920929	50007
0	0.35546875	0.75	0.39515435695648193	0.022776806727051735	0.2467532455921173	0.01573759689927101	0.6666666865348816	51	0	1	0	0	0.25	0.5	0.4000000059604645	50007
0	0.328125	0.375	0.25559550523757935	0.006537087727338076	0.41558441519737244	0.006262324284762144	1	55	1	1	0	1	0.25	0	0.6000000238418579	50021
	0.3710937798023224	0.625	0.25219640135765076	0.011968499980866909	0.20779220759868622	0.004433908499777317	0.3333333432674408	50	1	1	0	0	0.75	0.75	0.20000000298023224	50025
1	0.4804687798023224	0.375	0.19418351352214813	0.3914799690246582	0.5584415197372437	0.003370885504409671	0.6666666865348816	56	1	1	0	0	0.25	0.5	0.6000000238418579	51001
	0.2109374701976776	0.28522542119026184	0.2136007696390152	0.08179796487092972	0.5194805264472961	0.0015609178226441145	0.1666666716337204	18	0	1	0	0	0.5	0.25	0.4000000059604645	51005
1	0.3437500298023224	0.586670994758606	0.7752679586410522	0.11711399257183075	0.20779220759868622	0.020117802545428276	0.6666666865348816	30	1	0	0	0	0.5	0.5	0	51013
0	0.3437500298023224	0.625	0.7752679586410522	0.11711399257183075	0.20779220759868622	0.020117802545428276	1	78	1	1	1	0	0.75	0.75	0.6000000238418579	51013
0	0.21484379470348358	0.625	0.2945277690887451	0.05761996656656265	0.7662337422370911	0.007381819188594818	1	60	1	1	1	0	1	0.75	1	51015
1	0.24218754470348358	0.375	0.4477808177471161	0.051966141909360886	0.7012986540794373	0.003248000517487526	0.3333333432674408	31	1	1	0	0	0	0.25	0.4000000059604645	51023
0	0.24218754470348358	0.125	0.4477808177471161	0.051966141909360886	0.7012986540794373	0.003248000517487526	0.1666666716337204	42	0	1	1	0	0.5	0.75	0.20000000298023224	51023
0	0.25390625	0.375	0.21705417335033417	0.19212548434734344	0.7012986540794373	0.005431747995316982	0.6666666865348816	28	1	1	0	0	1	1	0.6000000238418579	51031
